company_name,position_name,salary,city,work_years,education,advantage,desc,mark
成都青程融创,C#,5k-10k,成都,3-5年,本科,"节日福利,年终奖,五险一金,带薪年假,零食下午茶,员工旅游,加班补助",https://www.zhipin.com/job_detail/d7e3e692cc5f48581HZ92dm4E1M~.html,1
索威尔软件,C#,5k-10k,中山,1-3年,大专,"节日福利,年终奖,餐补,带薪年假,五险,全勤奖,加班补助,住房补贴",https://www.zhipin.com/job_detail/685efb92fce01a0c1Hd83tm-EFs~.html,1
蓝图创想,C#,10k-15k,北京,1-3年,本科,"公司氛围好,年度旅游,美女如云,扁平管理,地铁周边,领导nice",https://www.zhipin.com/job_detail/010cc2119183b3481XN90960FFs~.html,1
蛛网,C#,5k-10k,东莞,1-3年,大专,"节日福利,员工旅游,带薪年假,定期体检,交通补助,股票期权,通讯补贴,全勤奖,五险一金",https://www.zhipin.com/job_detail/133bdb2bd38aa9e61nV-3969Flo~.html,1
海特软件,C#,4k-9k,青岛,1年以内,本科,"节日福利,餐补,零食下午茶,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/af908c12f6fb0ac11Hd83t60GFc~.html,1
广州证行互联网金...,C#,9k-16k,广州,1-3年,本科,,https://www.zhipin.com/job_detail/2cce860271fe86b71Xdy3Ni-GFo~.html,1
兰州盛腾,C#,4k-8k,兰州,1-3年,大专,"扁平管理,移动互联网,公司氛围好",https://www.zhipin.com/job_detail/db05583a844d2198031_0t68Fg~~.html,1
安徽维思德信息技...,C#,8k-12k,合肥,1-3年,大专,"移动互联网,公司氛围好,年度旅游,带薪年假,电子商务,扁平管理,免费零食",https://www.zhipin.com/job_detail/43d6ef735595d18e1XV83t28EVQ~.html,1
明智科技,C#,4k-5k,大连,1-3年,本科,"节日福利,年终奖,员工旅游,全勤奖,五险一金",https://www.zhipin.com/job_detail/1b5b7bbd4d8aa8631XR60tu1EFU~.html,1
明智科技,C#,7k-8k,大连,1年以内,本科,"节日福利,年终奖,员工旅游,全勤奖,五险一金",https://www.zhipin.com/job_detail/a07f8e30c95c96bc1nxy3NW4F1Q~.html,1
企飞软件,C#,6k-10k,苏州,3-5年,大专,"节日福利,年终奖,餐补,住房补贴,补充医疗保险,五险一金,员工旅游,带薪年假,股票期权,全勤奖,加班补助,包吃",https://www.zhipin.com/job_detail/acea963cc11f9f7e1HZ63d-5EFc~.html,1
源江科技,C#,3k-5k,大连,1-3年,本科,"节日福利,年终奖,餐补,五险一金,定期体检,股票期权,加班补助",https://www.zhipin.com/job_detail/59a2c9098362cb5e1nJz2NW7EFI~.html,1
八通电子,C#,8k-15k,广州,1-3年,本科,"智能硬件,公司氛围好,带薪年假",https://www.zhipin.com/job_detail/f45200b5247be5af1XVy39S7GFE~.html,1
永利信息,C#,8k-12k,北京,1-3年,本科,,https://www.zhipin.com/job_detail/406aa829516263471n143Ny4FlA~.html,1
安捷瑞,C#,3k-6k,东营,1-3年,本科,,https://www.zhipin.com/job_detail/d88aedb3d3e365d81XFz2tW1FFA~.html,1
卫宁健康,C#,8k-15k,合肥,3-5年,本科,"节日福利,年终奖,五险一金,定期体检,通讯补贴,加班补助",https://www.zhipin.com/job_detail/33aa790babe411c91XR92Ny6EVU~.html,1
无锡苏商科技,C#,5k-10k,无锡,经验不限,大专,,https://www.zhipin.com/job_detail/041f03acb5a227c71HV739S0FFQ~.html,1
天医星,C#,8k-10k,福州,经验不限,学历不限,"公司氛围好,带薪年假,美女如云,年终分红,领导nice",https://www.zhipin.com/job_detail/fa1af161d2e7b45a1XB-2N-7GVo~.html,1
爱惠员,C#,10k-15k,石家庄,3-5年,本科,,https://www.zhipin.com/job_detail/d0a863e099ae64b31Hd_2N6_F1A~.html,1
昆山华信,C#开发工程师,6k-12k,大连,1-3年,本科,"节日福利,年终奖,补充医疗保险,五险一金,带薪年假,定期体检,加班补助,住房补贴",https://www.zhipin.com/job_detail/354cda1dbb8b9c951XN939i-FlY~.html,1
无锡夸微科技有限公司,C#,4k-8k,无锡,1-3年,学历不限,"补充医疗保险,定期体检,交通补助,员工旅游,五险一金",https://www.zhipin.com/job_detail/45289f48b122d30b1nx93tq8E1A~.html,1
成天软件,C#,5k-10k,南通,1-3年,本科,"公司氛围好,扁平管理,年终分红,股票期权,免费零食",https://www.zhipin.com/job_detail/6246e3694abe4aa01n1-2ti7FFs~.html,1
福建小牛,C#,10k-20k,福州,3-5年,本科,"年度旅游,公司氛围好,领导nice,带薪年假",https://www.zhipin.com/job_detail/0c992fdd58153b0f1Xxy0ty7EFc~.html,1
上海景优,C#,9k-12k,上海,1-3年,本科,"移动互联网,扁平管理,领导nice",https://www.zhipin.com/job_detail/59bcd19adc11b7af1nZ53dS9EVQ~.html,1
迪达,C#,6k-11k,成都,1-3年,大专,"年终奖,餐补,带薪年假,股票期权,全勤奖,五险一金",https://www.zhipin.com/job_detail/51f28e08fa3a4e140XFy29m_Fw~~.html,1
上海微创软件,C#开发工程师,17k-22k,上海,5-10年,本科,"节日福利,年终奖,免费班车,补充医疗保险,带薪年假,零食下午茶,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/58aeab8f4be219c21HVy2dm-E1U~.html,1
时代定制,C#,6k-9k,郑州,5-10年,大专,"节日福利,年终奖,员工旅游,零食下午茶,全勤奖,交通补助,股票期权,通讯补贴",https://www.zhipin.com/job_detail/4442cb99d418c64c1XZ82du9F1c~.html,1
禹荣网络科技,C#,15k-21k,杭州,3-5年,本科,"移动互联网,公司氛围好,智能硬件,带薪年假,年终分红,扁平管理",https://www.zhipin.com/job_detail/fe5a8220c0d9d93f1HV83di6Elo~.html,1
禹荣网络科技,C#,10k-15k,杭州,1-3年,本科,"移动互联网,公司氛围好,智能硬件,带薪年假,年终分红,扁平管理",https://www.zhipin.com/job_detail/f56607517a8f24591X1_392_GVE~.html,1
儿康慧国际,C#,5k-10k,南京,1-3年,大专,"餐补,免费班车,五险一金,员工旅游,带薪年假,全勤奖,加班补助",https://www.zhipin.com/job_detail/34719beea73eb2ec1HZ709y1E1A~.html,1
金信通软件,C#,8k-15k,天津,3-5年,本科,"公司氛围好,年度旅游,带薪年假,年终分红,扁平管理,地铁周边",https://www.zhipin.com/job_detail/c9f4254cdb9e900b1nd40t-8Elo~.html,1
求实飞博,C#,8k-11k,天津,3-5年,本科,"公司氛围好,智能硬件,晋升空间大,扁平管理,地铁周边,免费零食,领导nice",https://www.zhipin.com/job_detail/afaa71d6c6dc809c1XZ529m-FFU~.html,1
康建,C#,5k-10k,泉州,1年以内,本科,"补充医疗保险,全勤奖,五险一金",https://www.zhipin.com/job_detail/73767ca8d7a3620e1HR63Nq7FVU~.html,1
PanoSim,C#,8k-15k,长春,1-3年,本科,"地铁周边,年终分红,公司氛围好,领导nice",https://www.zhipin.com/job_detail/e71b55b098ccba991nJ42dy7E1M~.html,1
浩龙科技,C#,3k-6k,泰安,经验不限,大专,五险一金,https://www.zhipin.com/job_detail/e01224a53c3375a91nJ_3tq1F1A~.html,1
NAVER China,win c++工程师(c#),10k-15k,成都,3-5年,本科,"移动互联网,公司氛围好,年度旅游,带薪年假,扁平管理,地铁周边,领导nice",https://www.zhipin.com/job_detail/07680a5574a981131XB53ti9Elc~.html,1
先森科技,C#,5k-8k,济南,经验不限,学历不限,"年终奖,餐补,员工旅游,带薪年假,定期体检,交通补助,通讯补贴,全勤奖,五险一金,住房补贴",https://www.zhipin.com/job_detail/dc14b118011318ff1XR53tu8Elo~.html,1
四川倍施特,中高级C#工程师,10k-13k,成都,5-10年,本科,"定期体检,五险一金",https://www.zhipin.com/job_detail/38ae59f8f1e46ffd1HVz096_Elc~.html,1
石基信息,C#高级开发工程师,10k-20k,大连,3-5年,本科,"年度旅游,公司氛围好,带薪年假",https://www.zhipin.com/job_detail/8e77c35c04a8d60d1nJ9092_E1Y~.html,1
赞美智动,C#,6k-12k,北京,1年以内,本科,,https://www.zhipin.com/job_detail/973d185b99234de31XR93d--FVU~.html,1
广州奥格智能科技,C#开发工程师,7k-12k,广州,1-3年,本科,"节日福利,餐补,带薪年假,定期体检,五险一金",https://www.zhipin.com/job_detail/66cd2a214f2ef78d1XV_3N28F1s~.html,1
精创教育,C#,3k-6k,嘉兴,1年以内,本科,"节日福利,年终奖,餐补,员工旅游,带薪年假,定期体检,交通补助,股票期权,通讯补贴,全勤奖",https://www.zhipin.com/job_detail/c7dc7d076c75bd001nx82ty7FVQ~.html,1
山东仕达思,C#,7k-12k,济南,1-3年,本科,,https://www.zhipin.com/job_detail/cb52caf52e3d508b1nR83tS_E1U~.html,1
优德普,C#,5k-7k,沈阳,1-3年,大专,"节日福利,年终奖,补充医疗保险,员工旅游,通讯补贴,五险一金",https://www.zhipin.com/job_detail/e535c38ad5d4f68b1Hd60tW1ElY~.html,1
浪潮集团,对日c#软件工程师,4k-8k,济南,经验不限,大专,"节日福利,年终奖,补充医疗保险,带薪年假,交通补助,股票期权,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/4dc836e89a03f9ce1HZ42964FVM~.html,1
中国知网,C#高级工程师,5k-8k,南宁,1年以内,本科,"年终奖,餐补,补充医疗保险,带薪年假,定期体检,通讯补贴,免费班车,五险一金,包吃",https://www.zhipin.com/job_detail/78bb2278cc2e5b541nNz3NS5EFU~.html,1
广州视臻,C#  WPF .NET,15k-26k,广州,3-5年,本科,"年终奖,免费班车,住房补贴,带薪年假,零食下午茶,定期体检,股票期权,通讯补贴,员工旅游,五险一金,包吃",https://www.zhipin.com/job_detail/94824d3a9c2ba4411nFz3dq8EFo~.html,1
上海润寿,C#,10k-11k,南京,1-3年,大专,"不打卡,地铁周边,年终分红",https://www.zhipin.com/job_detail/36a5af0b319906341XZ72ti8EVE~.html,1
艾尚服饰,C#,18k-22k,娄底,经验不限,大专,,https://www.zhipin.com/job_detail/8cb3903330f2ea9b1XZz2d20E1o~.html,1
禧玛诺,C#程序员,3k-5k,天津,经验不限,大专,"提供住宿,节日福利,年终奖,补充医疗保险,员工旅游,带薪年假,定期体检,全勤奖,五险一金,包吃",https://www.zhipin.com/job_detail/19d96161e9505ee01XF42Nu8FVA~.html,1
中勍科技有限公司,C#,7k-10k,北京,1-3年,本科,"地铁周边,扁平管理,带薪年假",https://www.zhipin.com/job_detail/1b9f1383a199221d1nx_3t60GFo~.html,1
罗博特,C#,4k-6k,宁波,1年以内,大专,五险一金,https://www.zhipin.com/job_detail/f68e74104a650a251XR92dm4ElA~.html,1
纬创软件,C#,8k-16k,大连,5-10年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/52fa74abb598e3141Xx-2N-1FFQ~.html,1
美泉,C#,7k-9k,长沙,3-5年,大专,,https://www.zhipin.com/job_detail/2ad7454af09504081nF-2N69GFY~.html,1
altenchina,WEB应用开发工程师（c#）,8k-12k,无锡,3-5年,大专,"节日福利,年终奖,补充医疗保险,五险一金,带薪年假,定期体检,加班补助",https://www.zhipin.com/job_detail/1e846043b26e1d921HR_2dy_E1I~.html,1
诚万城自动化,C# 视觉工程师,5k-10k,苏州,应届生,本科,"定期体检,五险一金",https://www.zhipin.com/job_detail/07bd64c4359fb2631XBy09m-F1I~.html,1
金贵创新,Winform(C#),9k-18k,武汉,3-5年,大专,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,交通补助,员工旅游,五险一金",https://www.zhipin.com/job_detail/3f391471b33d08600HZ42d65EQ~~.html,1
纬创软件,C#开发,6k-9k,大连,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/3c67e881fe43b06c1HZ-2tW6FlE~.html,1
立石机器人,C#,16k-20k,杭州,1年以内,本科,,https://www.zhipin.com/job_detail/873ae80fb376ebb01nJ93ti1GVs~.html,1
沈阳卓芯数据科技...,C#,7k-12k,沈阳,3-5年,本科,"年终奖,五险一金",https://www.zhipin.com/job_detail/8fec0311099d31141HZ_39i1ElE~.html,1
卓越非凡科技有限公司,C#,8k-9k,大连,经验不限,本科,"节日福利,年终奖,五险一金,带薪年假,零食下午茶,定期体检,员工旅游,加班补助",https://www.zhipin.com/job_detail/bd9f7cd883579e510XF-3d24Ew~~.html,1
神盾,C#,8k-12k,广州,3-5年,大专,"年终奖,餐补,五险一金,员工旅游,全勤奖,加班补助",https://www.zhipin.com/job_detail/6f9d6e76981b7b421HV-2Nu4FlI~.html,1
佳艺数码,C#,6k-12k,深圳,1年以内,本科,,https://www.zhipin.com/job_detail/9d50a58b49ab97d31nFz2N-5EVU~.html,1
医科达,C#开发工程师,15k-30k,上海,5-10年,本科,"餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,五险一金",https://www.zhipin.com/job_detail/791a837abf7442d31HV-2d29GVo~.html,1
杭州摩科,C#,8k-12k,杭州,1年以内,本科,"智能硬件,带薪年假,扁平管理,地铁周边,免费零食",https://www.zhipin.com/job_detail/04c62d171e1c0eb01XB50tS7EFU~.html,1
北京丝路天下科技...,C#服务器,9k-13k,北京,1-3年,大专,"年终奖,餐补,五险一金,带薪年假,定期体检,交通补助,全勤奖,加班补助,包吃",https://www.zhipin.com/job_detail/7dfa9032c97f03dc1Hd929-8EFA~.html,1
亿员网络,C#,6k-10k,宁波,1-3年,学历不限,五险一金,https://www.zhipin.com/job_detail/c27d2f77837e72e91Xx42dy8FlA~.html,1
康陪宁,C#,4k-6k,洛阳,1-3年,本科,"年终奖,餐补,五险一金,员工旅游,零食下午茶,交通补助,股票期权,通讯补贴,全勤奖,加班补助",https://www.zhipin.com/job_detail/f958b822b8f975741HV83dS8FlU~.html,1
先导智能,C＃软件工程师,10k-20k,无锡,3-5年,本科,"公司氛围好,领导nice,带薪年假",https://www.zhipin.com/job_detail/987b07570f3ac6c91XN83dq_GVs~.html,1
珠海巨铭科技有限公司,C#,6k-9k,珠海,经验不限,本科,,https://www.zhipin.com/job_detail/afc8ea1a4149ebe11nV73Ni1EVE~.html,1
VREsee,C#程序员,15k-20k,深圳,3-5年,本科,"公司氛围好,智能硬件,美女如云,电子商务,扁平管理,地铁周边,免费零食,领导nice",https://www.zhipin.com/job_detail/3a05979e5dd52df91XV82ti7GVI~.html,1
华普永明,C#高级工程师,15k-20k,杭州,1-3年,本科,,https://www.zhipin.com/job_detail/48f687ba25ffe2611HV52Nu9FVI~.html,1
攀升,C# 高级工程师,10k-15k,武汉,1-3年,本科,"节日福利,年终奖,保持包住,免费班车,学历补贴,带薪年假,定期体检,全勤奖,五险一金,住房补贴",https://www.zhipin.com/job_detail/2ac8cf24601e3c901HRz09u_F1o~.html,1
攀升,C# 高级工程师,10k-15k,武汉,3-5年,本科,"节日福利,年终奖,保持包住,免费班车,学历补贴,带薪年假,定期体检,全勤奖,五险一金,住房补贴",https://www.zhipin.com/job_detail/612fa4b8779aba3e1HRz09u5FVM~.html,1
云数工场,C#,4k-9k,青岛,3-5年,本科,,https://www.zhipin.com/job_detail/2dfffe791316b21c1Hd439m1FlM~.html,1
心浩智能,C#,8k-10k,武汉,3-5年,本科,"年终奖,餐补,包住,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/7f371cb7dbde136f1Xd50ti8EFo~.html,1
无境科技,C#,5k-8k,宁波,1年以内,本科,"全勤奖,年终奖,五险一金,带薪年假",https://www.zhipin.com/job_detail/ed0ff3f27da391691XBy2N69GVs~.html,1
爱墨科技,C#软件工程师,8k-14k,珠海,3-5年,大专,"公司氛围好,年度体检,年度旅游,周末双休,带薪年假,美女如云,扁平管理,领导nice",https://www.zhipin.com/job_detail/89238a6b3b53f2861XVz0ti9F1c~.html,1
上海三高计算机,C#软件工程师,7k-10k,无锡,1-3年,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,五险一金",https://www.zhipin.com/job_detail/a43a08d4b05bed7a1XVz29S-F1o~.html,1
百旺金赋,c++、c#工程师,5k-9k,宁波,1-3年,大专,"节日福利,年终奖,餐补,五险一金,员工旅游,带薪年假,通讯补贴,全勤奖,加班补助",https://www.zhipin.com/job_detail/42531863b390bbc41XN_2Nm8Fls~.html,1
深圳精敏数字机器,C#/C++软件工程师,6k-10k,深圳,经验不限,本科,,https://www.zhipin.com/job_detail/e3d59bcb00d807d71nJ-0tm-FVc~.html,1
南京融翼,c#开发,9k-11k,成都,1-3年,本科,"移动互联网,带薪年假,互联网金融",https://www.zhipin.com/job_detail/f06cb8208d10f75e1XN52tq-F1I~.html,1
昆山华信,c#开发,10k-13k,大连,1-3年,本科,"节日福利,年终奖,补充医疗保险,五险一金,带薪年假,定期体检,加班补助,住房补贴",https://www.zhipin.com/job_detail/6add26cb2471dcc61XNz2tm_FlM~.html,1
杭州昱恒,C#,10k-20k,杭州,3-5年,本科,"移动互联网,公司氛围好,智能硬件,年度旅游,带薪年假,扁平管理,股票期权,领导nice",https://www.zhipin.com/job_detail/e97d553da2a0f98f1XF629y_.html,1
乐华家居集团,C#,6k-12k,佛山,1年以内,大专,"包住,节日福利,五险一金,包吃",https://www.zhipin.com/job_detail/82967d7cc88ad70b1X1z2Nm8GFc~.html,1
盖德朝日,C#,10k-20k,宁波,经验不限,本科,,https://www.zhipin.com/job_detail/a97b336eb082ceba1ndz2t-_FlU~.html,1
华晓精密,C#软件工程师,8k-13k,苏州,3-5年,本科,"节日福利,年终奖,带薪年假,五险一金,包吃",https://www.zhipin.com/job_detail/c638d785e18878b31XN42925Els~.html,1
鼎捷软件,c#软件开发,5k-8k,中山,经验不限,大专,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,定期体检,交通补助,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/a9b5e765c8b27ace1HZy39u_EFM~.html,1
珠海欧比特,C#工程师,8k-16k,珠海,1-3年,本科,,https://www.zhipin.com/job_detail/226abe938063153e1Xd_09-9EVo~.html,1
鼎捷软件,C#软件开发,3k-4k,中山,应届生,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,定期体检,交通补助,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/45aa93d545255a451XVy29W4F1E~.html,1
上海微创软件,C#培训生（UWP/Xamarin）,4k-6k,无锡,应届生,本科,"节日福利,年终奖,免费班车,补充医疗保险,带薪年假,零食下午茶,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/5f7e3f6729e3dbe71HZ_2d-5EFo~.html,1
知行网络,C#,5k-8k,保定,1-3年,本科,,https://www.zhipin.com/job_detail/eae072383a3cd83a1HZy0tW0FVs~.html,1
大连运筹科技有限公司,C#.net,5k-8k,大连,1-3年,本科,五险一金,https://www.zhipin.com/job_detail/b6ae7e3fde0874cd1HVy29S1GFE~.html,1
江苏金晓电子,C#工程师,10k-15k,南京,3-5年,本科,"定期体检,加班补助,五险一金",https://www.zhipin.com/job_detail/1372a5eed5a5f2721Hd82Ni9GFU~.html,1
万得,C#高级软件工程师,18k-25k,上海,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/69acbac92f6251fb1n1839m8FlU~.html,1
蜘蛛信息,C#,5k-10k,长春,经验不限,本科,"美女如云,移动互联网,领导nice",https://www.zhipin.com/job_detail/0de9e8a9c200d7781Xx43Nu8FFQ~.html,1
德科立,c#软件工程师,5k-6k,无锡,经验不限,本科,,https://www.zhipin.com/job_detail/0f3642f98c40fac61XB42d64GFY~.html,1
星云电子,C#软件工程师,8k-15k,福州,经验不限,学历不限,"丰厚年终奖,专业培训,年度旅游,带薪年假,免费班车,免费住宿,五险一金,五天八小时",https://www.zhipin.com/job_detail/3319d36177f814ef1XZ53t-9EFo~.html,1
微核科技,C#工程师,8k-16k,成都,3-5年,大专,"节日福利,年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/36d6a66ba929dfe81Xd-3t65F1E~.html,1
外教易,C#工程师,15k-20k,北京,经验不限,本科,"节日福利,五险一金,带薪年假",https://www.zhipin.com/job_detail/91d8369b431cbe9e1Xx-3d67F1c~.html,1
北京宜通,大连对日C#开发人员,6k-10k,大连,3-5年,大专,"节日福利,五险一金,带薪年假,定期体检,免费班车,加班补助",https://www.zhipin.com/job_detail/01177528051133cb1XBy2tW0FFo~.html,1
蓝茂软件技术有限公司,C#winfrom,6k-7k,上海,经验不限,学历不限,"地铁周边,年终分红,股票期权",https://www.zhipin.com/job_detail/93a1cd8ceb66da811HV72964FlY~.html,1
万得,C#技术专家,20k-30k,上海,5-10年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/38390e050da725111nF-2NS6GFA~.html,1
维朗科技,C#工程师,10k-15k,佛山,3-5年,大专,,https://www.zhipin.com/job_detail/f368e44dc63612161Hd43ty8EFM~.html,1
票易通,C#研发,20k-30k,上海,经验不限,大专,"节日福利,年终奖,补充医疗保险,带薪年假,交通补助,股票期权,通讯补贴,员工旅游,五险一金,住房补贴",https://www.zhipin.com/job_detail/ba4c8c9fb836b4891HZy3921FlM~.html,1
南软,C#,9k-10k,株洲,经验不限,学历不限,,https://www.zhipin.com/job_detail/ac77fc5522975bc71nF63tW6GFc~.html,1
汉佳科技,C#工程师,6k-8k,石家庄,3-5年,大专,"节日福利,绩效奖金,交通补贴,周末双休,带薪年假,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/290225073f38bb901HRy3NW-FlU~.html,1
旋极信息,软件工程师（C#方向）,10k-15k,北京,1-3年,本科,"地铁周边,年度旅游,年终分红,带薪年假",https://www.zhipin.com/job_detail/d21ba0af8e33ae0a1nR8396-GFU~.html,1
绿怡科技,C#工程师,6k-12k,广州,1-3年,大专,"移动互联网,公司氛围好,美女如云,扁平管理,年终分红,股票期权,地铁周边,领导nice",https://www.zhipin.com/job_detail/8d34f56f3dd5e3a21nV-2di6E1E~.html,1
逐浪软件,C#程序员,4k-8k,南昌,1-3年,大专,"移动互联网,智能硬件,年度旅游,带薪年假,底层研发,尊重人才,扁平管理,免费零食",https://www.zhipin.com/job_detail/74016b91fb26f56a1nd93d27FFA~.html,1
金积电子,c#软件工程师,13k-26k,上海,1-3年,本科,"节日福利,年终奖,餐补,带薪年假,零食下午茶,交通补助,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/b8d148fdfca8adb91XN809y6GVo~.html,1
库洛游戏,C#,18k-30k,广州,3-5年,大专,"扁平管理,战场双马尾,公司氛围好,领导nice",https://www.zhipin.com/job_detail/6861e8f6cfaa60ea1XR739S5F1I~.html,1
同志科技,C#工程师,9k-10k,北京,3-5年,本科,"节日福利,餐补,带薪年假,全勤奖,交通补助,通讯补贴,免费班车,五险一金,住房补贴",https://www.zhipin.com/job_detail/93f5ad3991bec7921nZ63NS-GVM~.html,2
傲基电子商务,C#软件工程师,12k-20k,深圳,3-5年,大专,五险一金,https://www.zhipin.com/job_detail/56688a69eec402dd1nB629W4GVU~.html,2
乐易,C#工程师,16k-32k,深圳,3-5年,本科,"节日福利,年终奖,餐补,带薪年假,零食下午茶,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/69c9c7fd303ea65b1nd42tW0F1E~.html,2
软通动力,Python,10k-20k,东莞,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/9f600e8e1875ca211X1709m7GVA~.html,2
软通动力,python,8k-12k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/aa550dc5812c9e581HZ-2tm0GVY~.html,2
软通动力信息技术集团,python,8k-13k,深圳,1-3年,本科,"节日福利,年终奖,餐补,免费班车,五险一金,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,员工旅游,加班补助",https://www.zhipin.com/job_detail/34cf17a8b910ac871HZz2tq7F1o~.html,2
软通动力,Python,8k-12k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/3a8a68245eb3ba951nx609i8EFo~.html,2
软通动力,Python,9k-14k,南京,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/c3bc83a5f17abd4e1XR_2du8E1I~.html,2
软通动力,Python,8k-12k,西安,1年以内,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/8863988668a45ad41X1-3ty4E1E~.html,2
Suning,Python,10k-20k,南京,3-5年,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,五险一金",https://www.zhipin.com/job_detail/f42ee7592b1aca5a1HR42d-0GFY~.html,2
纬创软件,python,8k-12k,大连,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/576208f139c3f6611HR-3di4FFI~.html,2
中软国际,Python,9k-14k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/e0a08f88c982a0f51nR-29q5EVI~.html,2
软通动力信息技术集团,Python,10k-20k,西安,3-5年,本科,"节日福利,年终奖,餐补,免费班车,五险一金,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,员工旅游,加班补助",https://www.zhipin.com/job_detail/207bc8a7b1bf820b1X1_09i1E1Q~.html,2
上海易宝软件有限公司深圳分公司,Python,10k-15k,东莞,3-5年,本科,,https://www.zhipin.com/job_detail/4457c46df8dba60e1HV839i_FVY~.html,2
法信,Python,10k-20k,南京,1-3年,大专,"节日福利,年终奖,餐补,员工旅游,带薪年假,零食下午茶,交通补助,通讯补贴,全勤奖,五险一金",https://www.zhipin.com/job_detail/5b0882c0c4568d351nB72Nq4FVo~.html,2
万得,Python,10k-15k,南京,1年以内,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/4b9ff779ba6b4b3c1nZ52Nq9GFA~.html,2
筑梦园,Python,5k-9k,沈阳,1-3年,本科,"节日福利,年终奖,带薪年假,零食下午茶,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/3c2c60e4241105111nNz3du7EVU~.html,2
腾讯,Python,20k-40k,深圳,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,交通补助,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/3ff9677f5b1e170a1XJ83Nu-FFQ~.html,2
HTFC,Python,6k-12k,无锡,3-5年,本科,,https://www.zhipin.com/job_detail/88ce38cd92df0ace1nx52Ni8Flo~.html,2
华为,Python,13k-26k,成都,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,带薪年假,零食下午茶,定期体检,交通补助,股票期权,免费班车,加班补助",https://www.zhipin.com/job_detail/77105c4236981d3e1nJz2Nm0EVM~.html,2
嘉鸿网络科技,Python,5k-9k,南昌,1-3年,本科,"节日福利,年终奖,餐补,带薪年假,零食下午茶,员工旅游,五险一金",https://www.zhipin.com/job_detail/8d9e878ffea425bf1nBy2N61F1s~.html,2
软通动力,Python,9k-18k,西安,经验不限,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/aa25432b3000ddc21XZ50t68GVE~.html,2
